CustomerID,Age,Gender,MaritalStatus,NumDependents,EducationLevel,EmploymentStatus,AnnualIncome,CreditScore,AccountAgeMonths,NumProducts,HasCreditCard,HasCheckingAccount,HasSavingsAccount,HasLoan,HasMortgage,AccountBalance,CreditLimit,MonthlyTransactions,AvgTransactionAmount,MonthlyAccountSpending,ATMUsageFrequency,OnlineBankingUsage,MobileAppUsage,ComplaintsFiledLastYear,ComplaintsResolved,ServiceCallsLastMonth,CreditUtilizationRatio,DaysWithoutActivity,Churn
2861,57,Female,Single,3,Master,Retired,120854,402,9,3,1,1,1,1,0,234733,8872,68,791,10233,3,18,17,0,1,2,0.6609729329453419,159,1
1678,33,Male,Married,4,Master,Retired,24507,832,26,1,0,1,0,0,0,114647,31434,70,4138,19006,8,28,12,2,1,1,0.2652500649566324,2,0
2236,74,Female,Widowed,3,Bachelor,Unemployed,39937,532,26,1,1,1,0,1,1,30377,18971,36,277,13785,10,3,19,3,4,0,0.1427144847281061,54,1
2508,53,Female,Divorced,1,High School,Unemployed,170214,670,10,3,0,1,1,0,0,3941,13220,39,2305,8896,1,8,6,1,3,2,0.06389534859934332,33,0
2399,46,Female,Widowed,2,Doctorate,Unemployed,70624,312,93,1,1,1,1,1,1,406637,38113,5,4459,6742,18,26,12,0,4,0,0.48837368271637316,72,0
2640,30,Male,Widowed,3,Bachelor,Retired,62679,594,7,2,1,1,0,0,0,140510,48545,38,567,11986,18,12,3,3,3,0,0.1712709502537273,117,1
1311,41,Female,Divorced,0,Master,Retired,133319,459,93,3,1,1,1,1,1,293064,47165,35,4700,2775,0,15,5,2,4,1,0.048342906438057054,79,0
1277,20,Female,Married,1,High School,Retired,40431,579,55,2,0,1,1,0,0,327438,47401,12,4946,5553,5,0,4,2,4,0,0.5057956242538156,72,0
1358,77,Male,Divorced,3,Doctorate,Employed,166109,599,47,4,1,1,0,1,0,293441,1092,21,3435,17308,5,19,14,4,1,1,0.7471074085835504,66,0
2639,49,Female,Widowed,1,Doctorate,Employed,65647,474,81,3,0,1,1,0,0,215676,10029,54,1114,2658,14,1,3,0,1,2,0.8503547827736031,161,1
2867,57,Female,Single,0,High School,Retired,107273,696,72,5,1,1,1,0,1,453401,48825,7,1873,11158,2,18,18,3,2,0,0.827087877458445,50,0
1475,63,Female,Widowed,2,High School,Unemployed,130901,598,41,1,1,1,1,1,0,159645,15530,92,837,9161,9,13,6,0,2,2,0.5390392769440919,53,0
1879,30,Female,Married,4,High School,Retired,188369,824,111,1,1,0,1,0,1,103276,8589,60,1473,17572,4,16,19,1,2,1,0.4656681765161508,112,1
1197,69,Male,Divorced,3,Bachelor,Self-Employed,164878,646,82,3,1,1,1,1,0,244539,29130,35,4080,14980,8,10,18,2,3,1,0.630900220396625,135,0
1391,66,Female,Married,4,High School,Retired,186465,748,106,5,0,1,0,0,0,211000,11097,7,4350,2313,15,5,13,2,2,0,0.18959707949408933,47,0
1618,62,Male,Divorced,0,Doctorate,Unemployed,57067,764,60,3,0,0,1,1,1,165635,19392,42,951,15626,6,17,5,1,1,1,0.3601720497713802,102,0
2782,49,Female,Divorced,2,Bachelor,Unemployed,82999,672,15,4,1,1,1,1,0,349801,34562,72,1433,19070,11,8,10,4,2,0,0.8837714835118439,124,1
2288,47,Female,Married,1,Bachelor,Retired,114702,414,98,2,1,1,0,1,0,218850,5667,42,4928,16619,17,24,3,2,1,0,0.02197669287347581,88,0
1990,62,Male,Divorced,3,High School,Retired,37824,380,3,4,1,1,0,1,1,131185,16303,99,4439,7976,12,24,18,3,2,2,0.9216420858945771,43,1
2779,76,Female,Single,1,High School,Employed,28381,349,11,3,0,1,1,0,1,283551,28773,55,3423,5376,17,6,13,2,4,0,0.5589405898823455,87,0
2242,61,Male,Married,2,High School,Retired,40047,554,117,2,0,1,1,0,0,175407,4343,65,748,6357,0,6,12,1,0,1,0.46232008577186134,85,0
2013,52,Male,Single,4,Bachelor,Employed,189845,676,18,4,1,0,1,0,0,163249,30793,30,4700,6386,8,28,16,2,1,1,0.6851631221409004,89,0
2560,28,Female,Widowed,3,Bachelor,Retired,55561,585,14,5,1,1,1,0,0,388099,17504,12,4707,4216,19,14,18,0,0,2,0.3789400117449835,78,0
2393,52,Male,Widowed,1,Bachelor,Employed,118662,603,84,5,1,1,1,1,0,197323,32937,89,619,18307,11,8,15,4,3,2,0.3534302982898829,108,1
1808,40,Female,Widowed,2,Doctorate,Employed,136378,602,114,3,1,1,1,0,0,168443,11892,87,2798,19509,8,8,7,4,2,1,0.07616776920078905,22,0
2383,77,Male,Widowed,4,Master,Retired,119588,713,13,5,0,1,1,1,0,458461,4911,2,1078,1526,0,4,18,3,3,1,0.7877777410193088,141,1
2870,51,Male,Single,3,High School,Unemployed,70818,829,15,2,1,1,1,0,0,249668,1425,74,138,7365,1,11,1,1,2,1,0.7702738889138784,160,0
2340,29,Female,Divorced,3,High School,Self-Employed,60136,348,102,4,0,1,1,0,0,313216,41053,90,2736,2188,15,22,15,4,1,1,0.004998453687676818,174,1
2379,48,Male,Single,3,Bachelor,Retired,156611,781,114,1,1,1,1,0,1,205529,30733,87,4679,12912,4,3,19,3,2,1,0.035657643836702,109,1
2407,52,Male,Divorced,4,Master,Unemployed,141123,467,41,3,0,1,1,1,1,107552,4856,33,730,17689,4,22,3,0,0,0,0.6674589515036302,116,1
2396,57,Female,Married,4,Doctorate,Unemployed,122826,305,96,5,1,1,1,0,0,40295,13730,30,3824,1645,4,11,16,0,2,2,0.9334193116272159,56,1
2000,66,Female,Single,2,High School,Self-Employed,177620,746,38,1,1,0,1,0,0,316366,19353,88,4250,2106,3,27,5,2,2,0,0.5161354360649217,177,0
1525,77,Female,Widowed,0,High School,Employed,21379,359,28,1,0,1,0,1,0,182974,49565,91,791,7251,18,29,12,2,4,0,0.5075471514326807,49,0
2441,31,Male,Married,1,Master,Retired,49765,406,26,2,1,1,0,1,1,117949,39760,18,2634,8210,13,28,8,3,0,2,0.8209593861365303,38,1
2804,51,Male,Divorced,2,Doctorate,Employed,27548,501,100,5,0,1,1,0,1,467773,8769,94,2967,6244,17,18,5,3,3,0,0.9918870619371684,158,1
2790,19,Female,Single,4,High School,Retired,171606,841,25,1,0,1,0,1,0,400944,47316,7,945,12354,11,28,12,0,1,1,0.8102892302509439,61,0
1105,48,Female,Divorced,1,Master,Employed,193559,567,84,3,1,1,1,0,1,110827,24828,54,2207,6006,16,27,13,3,0,0,0.11712793074230998,86,0
1743,53,Male,Widowed,4,Bachelor,Employed,77893,835,21,4,0,1,1,0,0,64989,9019,79,4721,11154,19,22,0,2,3,1,0.8884655588699109,66,0
1999,64,Male,Divorced,3,Master,Unemployed,101371,440,60,4,1,1,1,1,1,427710,37200,85,3863,8614,17,15,3,4,4,1,0.3318744430807601,15,0
1649,43,Male,Married,0,Bachelor,Retired,175925,499,94,1,0,1,1,0,0,197863,13063,58,4642,2759,1,21,1,4,2,0,0.030139693177078986,12,1
1441,71,Female,Widowed,1,Bachelor,Employed,89619,306,52,1,1,1,1,0,1,394233,39130,80,3163,10459,5,10,17,2,1,1,0.7593985524347406,127,1
1792,48,Male,Widowed,4,High School,Self-Employed,27928,345,6,5,1,1,0,0,0,276610,2360,33,1838,12988,12,20,5,4,4,1,0.9612923915099344,120,1
2315,66,Male,Widowed,3,Master,Self-Employed,74711,443,4,5,1,1,0,0,0,325705,9401,27,1220,1419,5,15,9,3,4,1,0.45824218216326995,154,1
2738,40,Female,Single,0,Bachelor,Self-Employed,37140,682,20,2,1,1,0,0,0,113214,48448,89,791,6733,17,4,15,2,4,0,0.6781264010341463,130,1
1099,61,Male,Widowed,3,Doctorate,Unemployed,65853,551,39,4,1,1,0,0,1,355874,3928,27,4602,3591,9,26,9,3,2,2,0.1623739313607313,50,0
2476,39,Male,Married,1,Bachelor,Employed,51153,464,73,2,0,1,1,0,1,3264,37740,58,1597,18017,7,9,13,2,3,2,0.7874769280334067,17,0
1156,26,Female,Widowed,2,Doctorate,Unemployed,149662,603,47,5,1,1,1,1,1,188564,26169,1,1787,10798,8,25,10,3,1,2,0.9078978199700573,172,1
1464,46,Female,Widowed,2,Bachelor,Retired,119847,419,36,4,0,1,1,0,0,3687,18171,19,4207,13212,1,11,0,3,0,2,0.13320217641375387,106,1
2970,31,Female,Divorced,4,Master,Self-Employed,106269,637,33,5,1,1,1,1,1,256392,35016,26,1774,19404,11,6,8,2,2,0,0.35768210995967553,166,0
1215,39,Female,Married,4,High School,Employed,154275,469,34,5,1,1,1,1,0,394394,19824,97,77,12861,5,21,11,1,1,1,0.9708081599171378,84,0
2762,54,Female,Divorced,0,High School,Unemployed,65227,654,92,3,1,1,1,0,0,445402,33548,43,1238,2052,6,15,2,3,1,2,0.25732379876995104,169,1
1287,45,Male,Divorced,4,Bachelor,Employed,175049,674,27,2,1,1,1,1,0,102116,29517,84,1489,7907,9,1,7,3,4,1,0.0025087748422967238,140,1
1920,36,Male,Divorced,4,High School,Retired,105820,734,26,4,0,1,1,0,0,334894,21688,16,4561,2382,13,22,12,2,3,2,0.12100121668120234,152,0
1764,72,Male,Widowed,0,Master,Self-Employed,73450,402,95,3,1,1,0,1,0,160470,3656,46,1257,5180,0,24,13,4,4,1,0.4494730102036709,107,1
2661,68,Male,Widowed,0,Doctorate,Retired,132051,675,80,1,0,1,1,0,0,479243,15454,11,4319,2942,17,9,8,4,1,0,0.32254474178572823,168,1
1894,79,Female,Married,0,Master,Employed,24512,826,54,4,0,0,1,0,1,133770,33004,24,318,15861,17,4,3,3,4,1,0.5872303282634098,106,1
2674,25,Male,Divorced,0,Bachelor,Employed,92908,684,109,3,0,1,0,0,0,436152,30144,12,1917,19656,14,7,3,3,4,2,0.8100860837249291,132,1
1954,25,Female,Married,4,Bachelor,Self-Employed,50782,702,117,2,0,1,0,1,0,396018,48360,59,318,1076,19,19,8,3,1,2,0.9478261116537416,28,0
1196,66,Female,Single,4,Doctorate,Employed,59710,791,81,3,1,1,1,0,0,344472,38691,5,1434,6722,4,1,12,3,0,1,0.9744873435008509,54,0
2301,57,Male,Married,3,Doctorate,Self-Employed,194223,369,91,5,1,1,1,1,0,156555,35293,15,1406,5041,18,6,18,1,4,1,0.06094541241624629,65,0
1242,79,Female,Single,0,Master,Unemployed,187241,772,107,3,1,1,1,0,0,41456,37810,33,1597,14095,8,2,12,1,0,0,0.4928700328477893,171,1
1195,56,Female,Single,2,Master,Employed,56159,774,100,2,1,1,1,0,0,467983,3547,29,2234,13682,6,1,2,3,3,1,0.5482915816969604,133,1
2780,63,Male,Married,3,Master,Unemployed,174310,404,50,3,1,1,1,1,0,479445,18566,4,623,19679,3,3,3,4,3,1,0.6050361206551984,138,1
1817,31,Male,Single,1,Master,Retired,24611,698,11,5,0,1,1,1,0,214493,32855,45,2582,9041,19,2,2,4,4,1,0.8483172770180297,96,1
2442,70,Female,Widowed,2,Master,Retired,43769,688,2,4,1,1,1,1,1,207593,29942,36,955,16678,18,25,0,2,1,2,0.968037522505026,176,0
2816,34,Female,Widowed,0,Bachelor,Retired,59322,389,32,5,1,1,1,1,0,150431,47900,56,2869,7990,6,23,15,4,4,0,0.22133081262771737,18,1
2594,55,Female,Single,1,Master,Self-Employed,78481,656,2,5,1,1,1,0,1,360536,9560,93,2240,16256,3,27,3,4,2,0,0.22791474105290932,117,1
2794,26,Male,Single,4,High School,Employed,125682,560,75,5,0,1,1,0,0,325738,39754,98,662,12898,11,18,6,0,0,0,0.09862802372024593,122,0
2846,75,Male,Married,4,High School,Self-Employed,122391,615,94,3,1,1,1,0,1,50073,41345,68,2018,18140,9,0,7,3,3,1,0.37840056119092813,10,1
2487,64,Female,Married,4,Master,Unemployed,81160,328,69,4,1,1,1,0,0,321967,10382,29,1293,5236,3,23,12,4,3,1,0.5800100176065145,110,1
2999,62,Male,Widowed,0,High School,Retired,113590,666,66,4,0,1,1,1,0,249488,22719,45,1281,16044,5,16,12,2,3,1,0.14639918208612834,167,0
1482,78,Female,Married,2,High School,Retired,187984,555,44,3,1,1,0,1,1,139438,7749,69,4559,15547,3,29,0,0,0,0,0.7390731706267583,177,1
1579,64,Male,Single,3,High School,Self-Employed,147337,821,70,1,0,1,1,0,0,102987,2202,47,1474,17495,19,16,6,0,3,0,0.3759151931853081,179,1
2034,34,Male,Divorced,1,Bachelor,Self-Employed,151743,461,83,5,0,1,1,0,0,377981,29008,24,4388,14133,18,24,12,1,0,2,0.7455047847165227,65,0
1998,49,Male,Divorced,3,High School,Unemployed,97870,801,85,4,1,1,1,0,0,76695,49646,16,4783,1253,10,8,0,3,2,0,0.41250346390012915,91,1
2717,41,Female,Widowed,4,Doctorate,Unemployed,104106,302,25,3,1,1,0,0,0,261021,2436,81,407,12992,0,8,2,1,1,0,0.7240674813977017,62,0
1884,37,Female,Single,4,Doctorate,Self-Employed,107483,642,19,5,1,1,1,0,1,231372,32930,67,2606,2962,11,24,4,1,0,0,0.12422167660860828,153,1
1931,70,Female,Widowed,3,Master,Retired,36766,759,79,5,1,1,0,1,1,493350,35833,83,1546,17190,7,12,11,4,2,1,0.8083628192733694,10,0
2817,54,Female,Divorced,3,Bachelor,Retired,178239,527,58,3,0,1,1,1,0,91714,23644,85,2335,15260,18,9,5,4,0,1,0.7349374151493361,120,1
1826,35,Male,Divorced,0,Doctorate,Unemployed,152669,820,43,1,1,1,1,0,0,52763,11603,95,334,11786,12,4,15,3,0,2,0.3362134940718481,94,1
1229,47,Male,Married,0,Doctorate,Self-Employed,55969,407,70,5,0,1,1,0,0,219570,10251,73,484,7920,2,29,1,3,0,2,0.6800025915317677,120,1
2078,31,Female,Single,3,Doctorate,Retired,81480,501,38,2,0,1,1,0,1,126908,3041,57,4146,14054,18,8,4,2,2,0,0.7469691686229307,167,1
1256,68,Male,Married,2,Bachelor,Unemployed,22889,398,56,3,0,1,1,0,0,349708,18804,85,2262,3029,1,26,1,2,1,1,0.6445087942823177,18,0
1057,68,Female,Divorced,1,Master,Retired,53734,839,72,4,1,1,1,0,0,281772,21404,87,4662,2254,13,2,4,3,3,0,0.36268207006761466,89,1
1286,19,Female,Divorced,4,High School,Self-Employed,83001,469,50,1,0,1,1,0,0,407421,15370,72,133,8824,14,27,10,2,4,2,0.8122441182069012,17,0
1327,20,Female,Single,4,Doctorate,Self-Employed,90027,343,66,5,1,1,1,0,0,421931,34299,18,3290,12637,8,20,17,4,1,0,0.11468157865674711,150,1
1379,36,Male,Single,1,Doctorate,Retired,121448,677,85,4,1,1,1,0,1,245365,11752,47,463,11302,5,13,19,1,2,0,0.6789944802453385,131,0
1392,25,Female,Married,1,Master,Unemployed,122153,558,112,5,0,1,1,0,0,80453,14207,43,2929,10279,1,3,9,2,3,2,0.27717317277051345,41,0
2497,46,Female,Divorced,4,Master,Retired,57905,503,60,2,1,1,1,1,0,76174,13228,11,4032,10731,16,6,1,1,4,1,0.5946178530910495,75,0
2055,75,Male,Married,1,High School,Unemployed,97442,459,50,1,1,1,1,0,0,468810,36753,68,3057,18100,11,8,14,3,4,1,0.23279042815320128,84,0
1031,50,Male,Married,1,Master,Retired,185404,490,57,5,0,1,1,0,1,280974,42466,53,4937,3422,2,19,12,2,2,2,0.02457539894084193,15,0
2366,37,Female,Divorced,3,Doctorate,Unemployed,57405,529,92,3,1,1,1,1,1,169198,43521,42,451,4272,12,18,5,0,0,1,0.19729883989847175,121,0
2114,34,Male,Widowed,3,Doctorate,Employed,23770,361,51,4,1,1,1,0,0,116909,5620,88,1087,17744,7,24,4,4,2,2,0.9339712657546985,33,1
2684,51,Male,Divorced,0,Bachelor,Unemployed,149000,302,105,5,0,1,1,0,1,19295,29327,96,1425,9261,10,14,9,1,2,0,0.08121588399949209,26,0
1463,47,Female,Married,4,High School,Employed,32120,480,107,4,1,1,0,0,0,241495,39261,89,245,11523,19,2,7,1,4,1,0.8069086197233739,85,0
2701,76,Female,Married,0,Bachelor,Self-Employed,35522,305,4,4,1,1,1,0,0,303053,10304,58,3644,12832,14,13,10,2,2,1,0.9110990368086574,176,1
1684,45,Male,Single,0,Master,Employed,149614,556,94,3,0,1,1,0,0,263247,48993,25,2207,6106,19,17,7,3,0,0,0.2850374250624149,114,1
2909,52,Female,Widowed,1,Doctorate,Employed,36978,421,47,1,1,1,1,0,0,347717,39694,94,168,17827,4,15,2,4,4,0,0.49129142254522407,80,0
1582,57,Female,Divorced,2,Doctorate,Employed,22431,834,78,4,1,1,1,1,0,122211,9505,17,2519,14232,11,25,3,0,1,1,0.7811604737247344,48,0
2153,75,Female,Widowed,4,Master,Retired,159045,624,19,5,0,1,1,0,0,425381,30289,68,3462,17357,11,0,0,3,4,2,0.47563619730927653,108,1
2040,68,Male,Married,3,High School,Retired,34260,700,62,4,0,1,1,0,0,396569,3184,15,625,5683,14,8,13,4,4,2,0.4955690112705492,128,1
2448,23,Male,Single,0,Bachelor,Retired,57909,677,37,1,0,1,1,0,0,89000,42969,72,1565,18362,3,16,0,3,3,1,0.014741625707373252,12,0
1223,23,Female,Widowed,4,Bachelor,Self-Employed,20801,763,15,3,1,1,1,0,0,166375,15382,5,150,1903,19,1,11,2,4,1,0.6416953871194537,163,1
2343,43,Male,Single,3,Doctorate,Employed,78847,802,89,2,1,1,1,1,1,35084,41349,52,455,16654,2,29,7,1,1,1,0.9339576481267643,25,0
2052,25,Female,Married,1,Bachelor,Self-Employed,135188,552,92,1,1,1,1,0,1,178121,3340,92,1887,3145,13,5,1,0,2,0,0.5565953629235076,84,0
2285,72,Male,Single,2,Master,Unemployed,180527,304,81,1,1,1,1,1,0,235354,19962,48,3282,1544,13,13,2,0,4,0,0.05554610812160299,57,0
1443,44,Male,Widowed,3,Master,Employed,28749,351,37,4,1,1,0,1,0,101351,39114,81,4392,9392,11,4,9,3,3,2,0.9986000639496602,92,1
2292,47,Female,Widowed,3,Bachelor,Unemployed,163181,506,45,4,0,0,1,1,1,278295,16941,15,2871,5065,18,16,6,2,4,0,0.9935899972265184,155,0
1713,78,Female,Married,4,Bachelor,Unemployed,171212,555,66,1,1,0,1,0,0,490501,38363,59,1478,13039,4,1,2,3,2,2,0.7460333144297888,42,0
1968,70,Male,Single,2,High School,Self-Employed,118375,616,65,4,0,1,1,0,1,487434,31568,22,1204,11330,15,11,12,3,2,2,0.47434305086675554,64,0
1569,61,Female,Divorced,3,Bachelor,Unemployed,179815,431,92,4,1,1,1,0,0,367993,22299,99,1327,14697,18,7,10,2,0,1,0.7896419016414242,114,1
2387,70,Female,Single,2,Doctorate,Self-Employed,114786,688,115,5,1,1,1,0,0,483645,37672,10,1905,7738,4,27,4,0,2,1,0.007926778668208678,65,0
1736,46,Male,Married,1,Bachelor,Employed,92943,588,96,2,0,1,1,0,1,246923,12559,91,508,12294,4,10,17,4,3,1,0.7180030966859824,73,0
1377,58,Male,Single,4,Bachelor,Retired,76131,788,53,4,1,1,1,0,0,357173,47176,88,2888,726,6,27,17,3,1,1,0.7592692841305579,122,1
1010,75,Male,Married,1,Doctorate,Retired,144544,503,61,2,1,1,1,0,0,242407,5708,48,3743,16532,19,28,17,3,4,0,0.7623974775461484,44,0
1689,29,Female,Widowed,0,Master,Self-Employed,157605,641,104,4,1,0,0,0,0,336314,24778,91,3394,17606,9,8,4,0,1,2,0.21994343733298582,36,0
2980,40,Female,Married,2,Master,Unemployed,126723,530,34,5,0,1,1,0,0,418264,36906,47,4624,15589,12,15,10,2,1,2,0.9279475222441557,53,0
1231,28,Female,Widowed,1,Bachelor,Employed,111679,697,32,5,1,1,1,0,1,75547,23878,12,2663,6942,12,27,3,2,4,1,0.8260557504884681,171,1
1604,29,Female,Divorced,1,High School,Unemployed,59963,605,72,1,1,1,1,0,1,386002,30764,88,1904,10581,16,3,8,3,0,0,0.5479365161617328,149,1
2994,48,Female,Divorced,1,Bachelor,Retired,91240,402,25,4,1,1,1,1,0,290779,43695,47,2402,13564,2,1,8,3,0,1,0.4016414089652075,18,1
1899,73,Male,Divorced,3,High School,Retired,154847,424,19,4,1,1,1,0,0,234686,38591,43,4023,13001,10,11,4,4,3,0,0.0038990431140297765,75,1
2875,39,Female,Widowed,1,Master,Unemployed,85453,580,83,3,1,1,0,0,0,4876,48588,51,3235,8184,19,7,19,2,1,1,0.3369230161598358,85,0
2050,45,Female,Divorced,1,Bachelor,Retired,22176,702,34,5,0,1,1,0,0,125590,2049,94,4200,17070,2,9,17,3,1,1,0.5210559686322274,35,0
2847,63,Female,Single,4,High School,Employed,93143,672,95,5,1,1,1,1,0,334794,14849,59,4566,18011,8,21,11,3,2,1,0.8781547155606045,3,0
1526,75,Male,Divorced,1,Master,Self-Employed,122547,406,26,3,1,1,1,0,0,277883,48154,66,1780,10217,17,24,13,1,2,2,0.093629971981117,8,0
2634,78,Female,Married,1,Master,Employed,47114,375,80,2,1,1,1,1,1,211997,15546,4,2623,3347,6,24,14,0,3,2,0.07729303851408487,119,1
1641,66,Female,Married,3,High School,Unemployed,189771,667,6,1,0,1,1,1,0,204404,32914,82,573,2953,4,18,6,4,2,1,0.31867414187200505,51,0
1093,59,Male,Married,1,Bachelor,Self-Employed,120565,618,72,2,0,1,0,0,0,183576,6238,28,2295,8896,7,15,1,3,1,2,0.44692345185016646,23,0
1838,30,Female,Divorced,0,High School,Self-Employed,131573,659,94,2,1,1,1,0,0,159827,36158,85,1428,16976,9,16,11,2,1,0,0.38187699461350044,51,0
1844,75,Female,Divorced,0,Master,Employed,110751,779,41,5,1,1,1,0,1,411560,43484,11,391,12509,2,26,2,2,1,0,0.35307717844318076,119,0
2852,18,Male,Single,1,High School,Self-Employed,141943,346,27,5,1,1,1,0,1,462561,27155,74,4122,2801,5,4,11,2,2,1,0.6128181881110838,7,0
1610,64,Male,Widowed,3,High School,Unemployed,199428,652,54,4,0,1,1,0,0,204933,40408,86,3522,7139,14,26,10,4,1,2,0.5338817248797403,124,1
1803,69,Female,Single,4,Bachelor,Retired,35167,786,93,4,1,0,1,0,1,438703,19061,83,952,5076,11,25,3,4,0,2,0.7231362220325122,5,0
1444,44,Female,Single,3,Doctorate,Self-Employed,181855,695,72,5,1,1,1,0,0,46260,32649,6,3412,19889,3,25,7,0,2,2,0.5115609071381858,15,0
2632,39,Male,Widowed,1,Bachelor,Self-Employed,62215,652,78,1,1,1,1,1,0,184681,29536,81,3996,7562,8,19,15,4,1,0,0.23881507701317928,45,0
2128,28,Female,Married,3,Master,Self-Employed,165980,508,2,4,0,1,1,1,1,453518,6531,74,3256,8616,2,18,13,2,0,1,0.24788631398406247,52,0
2545,54,Male,Widowed,3,High School,Self-Employed,183068,773,68,4,0,1,1,0,0,361895,27221,83,204,18719,4,15,7,3,3,1,0.43989950958335544,150,1
1751,65,Female,Divorced,4,Bachelor,Self-Employed,160548,344,24,1,1,1,0,0,0,253940,49474,2,4439,3483,0,0,19,1,2,2,0.29341010738865625,23,0
1944,55,Male,Widowed,3,Doctorate,Self-Employed,142402,444,105,5,1,1,1,1,0,203304,6556,18,3869,5667,6,4,12,3,1,0,0.7773929187047831,56,1
1014,28,Male,Divorced,4,High School,Employed,123693,745,96,5,1,1,1,0,0,485073,39627,30,2368,7721,7,3,6,3,3,1,0.1280564975867977,120,1
1885,45,Female,Married,4,Doctorate,Unemployed,154035,579,34,4,1,1,1,1,1,4825,7645,13,970,5623,14,22,17,2,0,0,0.022363674647081888,4,0
2902,42,Female,Single,3,Bachelor,Self-Employed,150546,808,21,2,1,0,1,0,0,124032,18910,28,584,2961,15,5,14,0,1,2,0.9958283743247446,121,1
2019,45,Female,Divorced,1,Master,Employed,155383,676,12,3,1,1,1,0,1,404322,31368,16,3537,13922,6,9,16,1,1,1,0.5280765465677909,3,0
2803,62,Male,Married,0,High School,Self-Employed,27942,495,34,3,0,1,1,0,0,351416,5263,34,3961,7317,19,29,7,2,4,2,0.05344506950056682,102,1
1484,49,Male,Divorced,2,High School,Self-Employed,82784,362,98,5,1,1,1,0,1,69384,8005,42,4355,4817,7,5,13,0,4,1,0.30799896209410216,170,1
1835,55,Female,Divorced,0,Bachelor,Retired,155797,439,98,1,1,1,1,1,0,412822,14531,13,3548,8100,18,27,8,1,3,0,0.23507123290887988,21,0
1904,75,Male,Widowed,3,Doctorate,Self-Employed,123627,642,97,5,1,0,0,1,0,232198,5438,94,4080,1482,16,14,9,3,0,0,0.797521791049767,147,1
2413,31,Male,Single,2,Master,Employed,37772,552,116,2,1,0,0,0,1,488268,14772,7,3089,19389,16,10,10,4,3,1,0.5463783265660116,165,1
1367,18,Female,Divorced,0,Master,Self-Employed,157863,769,112,2,1,1,1,1,0,298950,28057,22,3885,13602,16,24,7,1,3,0,0.8674885453653216,165,0
2460,69,Female,Married,1,Doctorate,Retired,75107,799,77,4,1,1,1,1,0,411911,36627,8,356,8874,6,3,13,3,4,1,0.7645269356819439,59,0
1778,30,Female,Divorced,0,Doctorate,Employed,52535,420,65,2,1,1,1,1,1,81605,12858,43,505,14928,1,7,3,1,3,2,0.14570977286872888,109,1
2030,54,Female,Married,1,Doctorate,Unemployed,29386,356,21,4,1,0,0,0,0,173403,11004,35,3533,16523,18,2,3,2,2,2,0.38315580876261346,162,1
1370,29,Male,Married,1,High School,Retired,71883,323,114,2,1,1,1,1,1,69885,48881,76,3680,19833,17,25,2,0,3,0,0.6138560694206747,45,0
2061,67,Female,Widowed,2,High School,Unemployed,138972,742,31,2,1,1,1,0,0,245363,3484,73,2387,19497,1,5,12,1,3,0,0.8461120509870876,129,0
1619,70,Female,Single,3,Bachelor,Self-Employed,37357,389,103,4,1,1,0,0,0,403257,32960,8,4895,3382,2,5,6,1,1,1,0.7176879117176469,99,1
2435,42,Male,Divorced,3,High School,Self-Employed,143980,834,19,4,1,1,1,0,0,116381,4165,12,2282,801,9,26,16,0,3,0,0.06893306117410292,70,0
2680,27,Male,Widowed,0,Master,Self-Employed,109233,730,88,1,1,1,1,0,0,388824,5971,23,2086,19986,19,16,3,4,0,1,0.5417159759430152,167,1
2203,43,Male,Single,2,Master,Self-Employed,190456,511,47,2,1,1,1,0,0,203841,11046,69,3529,8382,5,11,7,4,1,2,0.8460881077341021,119,1
1701,18,Male,Divorced,2,High School,Unemployed,48343,837,21,5,1,1,1,0,1,212135,7618,22,2212,8052,18,20,8,0,1,2,0.24595291402785202,98,0
2513,37,Male,Divorced,0,Bachelor,Retired,166998,779,31,3,0,1,1,0,1,41617,28230,82,3640,11981,12,27,14,2,3,1,0.3002767505471863,4,0
1019,41,Male,Single,0,Doctorate,Unemployed,55771,552,14,1,1,1,1,0,0,383288,5910,39,4966,13273,9,10,5,3,1,1,0.014499017823157878,137,1
1102,79,Male,Widowed,2,Bachelor,Unemployed,152177,581,4,2,1,1,1,1,0,215812,40262,83,4511,8698,7,6,12,2,0,1,0.354551672888462,123,0
2469,78,Male,Married,0,Doctorate,Retired,21095,732,9,1,1,1,1,0,1,82372,28563,78,1396,4901,7,13,7,1,3,0,0.24226180921054408,125,1
2096,74,Male,Divorced,1,Master,Self-Employed,49669,753,8,1,1,1,0,1,0,492384,8623,38,3308,12502,11,8,8,1,1,0,0.9275483801093047,39,0
2589,52,Female,Divorced,4,High School,Employed,129688,344,80,3,1,1,1,0,1,224866,41645,75,959,6537,10,17,9,2,0,1,0.16414139361139257,145,1
1439,62,Female,Married,3,Master,Self-Employed,107502,387,108,1,1,1,1,0,1,280969,27741,10,1520,13312,4,23,3,3,1,1,0.1738473129114323,36,1
1900,50,Male,Divorced,3,Master,Unemployed,84591,412,27,3,0,1,1,0,0,71726,37285,27,1386,4514,15,28,16,3,4,1,0.9643460803827953,165,1
1660,75,Male,Single,3,Bachelor,Employed,165720,414,90,2,1,1,1,0,0,124460,19580,7,3437,18375,0,11,7,1,3,1,0.061114362356462726,27,0
